,First Screen,First Screen,Full Page,Full Page
,non-Google,Google,non-Google,Google
interpretation 1,0.19224838028749242,0.6871100969173976,0.4475326967426905,0.4193572698908064
interpretation 2,0.19224838028749242,0.7471333486287962,0.4475326967426905,0.5428409501151042
interpretation 3,0.3128899030826029,0.6264918258336858,0.5806427301091954,0.40973091674859935
interpretation 4,0.3319003122832934,0.48683989383788473,0.4787971710076433,0.3784664424836466
interpretation 5,0.1951283565624372,0.6264918258336858,0.5368874723953737,0.40973091674859935
interpretation 6,0.10795064691735487,0.8314310819989337,0.4713192842560709,0.5190543626017239
our intepretation,0.19224838028749242,0.6264918258336858,0.4475326967426905,0.40973091674859935
