,Top of page,Top of page,First full page,First full page
,area,freq,area,freq
Non-Google,0.18207310509209065,0.8014285714285714,0.4534712393119004,1.0
AMP,0.18336293919787536,0.29428571428571426,0.16585088240403267,0.8728571428571429
Google Product,0.36764520252100236,0.9142857142857143,0.2519602583557908,1.0
Google Answer,0.24238321239456237,0.6671428571428571,0.12499298337282927,0.9814285714285714
Ads,0.02453554079446927,0.03,0.0037246365554467874,0.03142857142857143
