,Top of page,Top of page,First full page,First full page
,area,freq,area,freq
Non-Google,0.16732973432758957,0.9042857142857142,0.4155113556705727,1.0
AMP,0.12583851760110282,0.2571428571428571,0.15583433763984447,0.9028571428571428
Google Product,0.4273138575004189,0.9714285714285714,0.30995762446719705,1.0
Google Answer,0.26724323431392566,0.8342857142857143,0.11680984871657671,0.9985714285714286
Ads,0.012274656256962934,0.017142857142857144,0.0018868335058091822,0.024285714285714285
