,Top of page,Top of page,First full page,First full page
,area,freq,area,freq
Non-Google,0.24616768097514025,0.8857142857142857,0.46969123424546516,1.0
AMP,0.05884807771727939,0.11571428571428571,0.1076098816268542,0.79
Google Product,0.3378887572422559,0.8857142857142857,0.2723534760058415,1.0
Google Answer,0.2362736558691136,0.6928571428571428,0.13028771368703435,0.9957142857142857
Ads,0.12082182819621103,0.15285714285714286,0.02005769443480482,0.19285714285714287
