,Top of page,Top of page,First full page,First full page
,area,freq,area,freq
Non-Google,0.2071729450105987,0.8361904761904762,0.4692138588852291,1.0
AMP,0.10272649912129098,0.18833333333333332,0.12245312755761924,0.7678571428571429
Google Product,0.3629147590698782,0.9085714285714286,0.2634333723071097,1.0
Google Answer,0.25928830385258594,0.7211904761904762,0.13404216036067854,0.991904761904762
Ads,0.0678974929456463,0.08142857142857143,0.010857480889363476,0.09380952380952381
