,Top of page,Top of page,First full page,First full page
,area,freq,area,freq
Non-Google,0.1480530398544774,0.7857142857142857,0.45241960500367473,1.0
AMP,0.18001064483351137,0.32571428571428573,0.15372865983777992,0.8571428571428571
Google Product,0.4665631411917706,0.9728571428571429,0.27443118575402287,1.0
Google Answer,0.19279050253994903,0.6442857142857142,0.11763513282074392,0.9957142857142857
Ads,0.012582671580291463,0.024285714285714285,0.001785416583778491,0.027142857142857142
