,Top of page,Top of page,First full page,First full page
,area,freq,area,freq
Non-Google,0.3259286951581009,0.8442857142857143,0.4991686695069514,1.0
AMP,0.046838906989788986,0.10285714285714286,0.08707872978433413,0.6585714285714286
Google Product,0.2777874803867421,0.8357142857142857,0.2552117778990215,1.0
Google Answer,0.19524692630555776,0.6414285714285715,0.13188630064654977,0.9928571428571429
Ads,0.1541979911598102,0.1742857142857143,0.026654522163143193,0.18857142857142858
