,Top of page,Top of page,First full page,First full page
,area,freq,area,freq
Non-Google,0.1720128489014499,0.7957142857142857,0.5389559383592315,1.0
AMP,0.016524719925749328,0.03428571428571429,0.05302492616907086,0.5257142857142857
Google Product,0.2916020586852072,0.8714285714285714,0.20547321923659784,1.0
Google Answer,0.43492299138664775,0.8471428571428572,0.18895666164878083,0.9871428571428571
Ads,0.08493738110094573,0.09,0.013589254586318975,0.09857142857142857
