,Top of page,Top of page,First page,First page
,area,freq,area,freq
Google Answer,0.2417339793158613,0.7047612810269173,0.13450953558243717,0.9935162748051608
Google Product,0.3847578465178242,0.923963586351431,0.27522138116616207,1.0
Non-Google,0.19224838028749225,0.8001178859126334,0.44753269674269064,0.9998690156526295
AMP,0.12064152279511038,0.22581701486672343,0.13311003336650493,0.8071255484969546
Ads,0.060618271083711726,0.08075185015390661,0.009626353142207052,0.09509463619097518
